sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
,flow.Sequence,1_52,2021-06-03T01:56:01.645Z,,,15,,,2812.101000000024,completion,0,number-5-ld-5.png,47,75,61,54,68,0,0,75,2,,,5,296944.9850000001,296940.36000000004,294111.593,294124.2050000001,294128.259,296961.479
Stimulus + Response,canvas.Screen,1_53_1,2021-06-03T01:56:06.342Z,true,7,5,41,52,3426.646000000066,response,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,7,click @7,7,301642.2950000001,301638.07500000007,298194.763,298197.13000000024,298211.429,301644.625
,flow.Sequence,1_53,2021-06-03T01:56:06.342Z,,,5,,,4676.596000000078,completion,0,number-7-sd-1.png,27,34,31,36,33,30,39,39,7,,,7,301642.93500000006,301638.07500000007,296944.813,296945.2450000001,296961.479,301644.625
Stimulus + Response,canvas.Screen,1_54_1,2021-06-03T01:56:08.881Z,true,4,15,-38,60,1566.1570000002393,response,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,4,click @4,7,304181.4800000002,304177.41000000027,302594.587,302605.00000000023,302611.253,304185.988
,flow.Sequence,1_54,2021-06-03T01:56:08.881Z,,,15,,,2532.7850000002654,completion,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,304182.08500000014,304177.41000000027,301627.959,301643.19000000024,301644.625,304185.988
Stimulus + Response,canvas.Screen,1_55_1,2021-06-03T01:56:11.735Z,true,5,15,-67,-49,1995.8910000001779,response,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,5,click @5,5,307035.6750000001,307031.8450000002,305019.288,305021.8050000001,305035.954,307052.54
,flow.Sequence,1_55,2021-06-03T01:56:11.736Z,,,15,,,2845.857000000193,completion,0,number-5-ld-1.png,27,40,19,33,48,0,0,48,5,,,5,307036.3050000001,307031.8450000002,304169.322,304182.27000000025,304185.988,307052.54
Stimulus + Response,canvas.Screen,1_56_1,2021-06-03T01:56:14.745Z,false,5,5,-78,-23,2105.4570000002277,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,1,click @1,5,310045.3750000002,310041.2950000002,307919.172,307932.7050000002,307935.838,310052.42
,flow.Sequence,1_56,2021-06-03T01:56:14.745Z,,,5,,,2988.7550000002375,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,310046.0600000001,310041.2950000002,307035.874,307036.4800000002,307052.54,310052.42
Stimulus + Response,canvas.Screen,1_57_1,2021-06-03T01:56:17.745Z,true,2,15,-78,66,1472.9390000001295,response,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,2,click @2,3,313046.0600000001,313041.96500000014,311552.36,311558.1050000001,311569.026,313052.3
,flow.Sequence,1_57,2021-06-03T01:56:17.746Z,,,15,,,2989.5450000001583,completion,0,number-3-ld-3.png,21,43,32,0,0,0,0,43,2,,,3,313046.7450000001,313041.96500000014,310035.754,310046.33500000025,310052.42,313052.3
Stimulus + Response,canvas.Screen,1_58_1,2021-06-03T01:56:20.122Z,true,2,15,58,-92,1049.8610000000917,response,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,2,click @2,5,315423.00000000023,315418.7750000001,314352.248,314362.05500000005,314368.914,315436.67
,flow.Sequence,1_58,2021-06-03T01:56:20.123Z,,,15,,,2366.475000000093,completion,1,graph-5-ld-2.png,1,28,8,14,20,0,0,28,2,,,5,315423.66500000004,315418.7750000001,313035.634,313047.01000000024,313052.3,315436.67
Stimulus + Response,canvas.Screen,1_59_1,2021-06-03T01:56:22.441Z,true,6,5,32,23,1118.5640000001295,response,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,6,click @6,7,317742.3000000001,317738.52000000014,316603.29,316609.51500000013,316619.956,317753.244
,flow.Sequence,1_59,2021-06-03T01:56:22.442Z,,,5,,,2301.8500000001513,completion,1,graph-7-sd-3.png,16,21,24,25,22,28,19,28,6,,,7,317742.75500000024,317738.52000000014,315420.004,315423.9150000001,315436.67,317753.244
繰り返し（実験パラメータ）,flow.Loop,1,2021-06-03T01:56:22.442Z,,,,,,170693.66500000012,completion,,,,,,,,,,,,,,,317743.0350000002,317738.52000000014,147011.523,147026.30500000008,147044.855,317753.244
