sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
Stimulus + Response,canvas.Screen,1_53_1,2021-06-03T01:55:25.381Z,true,1,15,-81,70,2816.3889999955427,response,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,1,click @1,5,237961.19999999553,237958.69999999553,235125.645,235130.79999999702,235142.311,237975.531
,flow.Sequence,1_53,2021-06-03T01:55:25.381Z,,,15,,,3583.0249999955413,completion,0,number-5-ld-4.png,44,36,15,30,24,0,0,44,1,,,5,237961.5,237958.69999999553,234359.009,234362.19999999553,234375.675,237975.531
Stimulus + Response,canvas.Screen,1_54_1,2021-06-03T01:55:27.000Z,true,1,5,-84,47,935.5289999955276,response,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,1,click @1,5,239579.79999999702,239577.69999999553,238625.505,238634.3999999985,238642.171,239583.931
,flow.Sequence,1_54,2021-06-03T01:55:27.000Z,,,5,,,1602.1689999955415,completion,1,graph-5-sd-5.png,70,63,67,65,60,0,0,70,1,,,5,239580.1000000015,239577.69999999553,237958.865,237961.6000000015,237975.531,239583.931
Stimulus + Response,canvas.Screen,1_55_1,2021-06-03T01:55:28.419Z,true,2,5,29,-57,729.8630000014964,response,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,2,click @2,3,240999.19999999553,240997.1000000015,240250.571,240261.6000000015,240267.237,241000.541
,flow.Sequence,1_55,2021-06-03T01:55:28.419Z,,,5,,,1413.1690000014787,completion,1,graph-3-sd-2.png,54,57,51,0,0,0,0,57,2,,,3,240999.69999999553,240997.1000000015,239567.265,239580.29999999702,239583.931,241000.541
Stimulus + Response,canvas.Screen,1_56_1,2021-06-03T01:55:29.830Z,true,4,5,7,-57,740.5189999955182,response,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,4,click @4,7,242409.8999999985,242407.69999999553,241650.515,241656.3999999985,241667.181,242417.151
,flow.Sequence,1_56,2021-06-03T01:55:29.830Z,,,5,,,1407.1589999955322,completion,1,graph-7-sd-5.png,21,16,19,24,18,15,12,24,4,,,7,242410.1000000015,242407.69999999553,240983.875,240999.8999999985,241000.541,242417.151
Stimulus + Response,canvas.Screen,1_57_1,2021-06-03T01:55:31.970Z,false,4,15,-80,-39,1347.6470000014815,response,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,5,click @5,7,244550.29999999702,244548.1000000015,243183.787,243195.29999999702,243200.453,244567.065
,flow.Sequence,1_57,2021-06-03T01:55:31.970Z,,,15,,,2130.9490000014775,completion,0,number-7-ld-2.png,53,58,35,71,63,48,42,71,4,,,7,244550.5,244548.1000000015,242400.485,242410.29999999702,242417.151,244567.065
Stimulus + Response,canvas.Screen,1_58_1,2021-06-03T01:55:33.895Z,true,1,15,-23,45,1088.8010000000068,response,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,1,click @1,7,246474.69999999553,246472.5,245367.033,245367.79999999702,245383.699,246483.655
,flow.Sequence,1_58,2021-06-03T01:55:33.895Z,,,15,,,1905.4349999999977,completion,1,graph-7-ld-4.png,61,27,43,39,34,49,54,61,1,,,7,246475,246472.5,244550.399,244550.69999999553,244567.065,246483.655
Stimulus + Response,canvas.Screen,1_59_1,2021-06-03T01:55:36.099Z,false,5,5,-31,-95,1476.807000001485,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,3,click @3,5,248679.1000000015,248677.1000000015,247183.627,247195.6000000015,247200.293,248683.567
,flow.Sequence,1_59,2021-06-03T01:55:36.099Z,,,5,,,2193.4450000014913,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,248679.3999999985,248677.1000000015,246466.989,246475.1000000015,246483.655,248683.567
繰り返し（実験パラメータ）,flow.Loop,1,2021-06-03T01:55:36.100Z,,,,,,124047.1510000015,completion,,,,,,,,,,,,,,,248679.6000000015,248677.1000000015,124613.283,124618.19999999553,124629.949,248683.567
