sender,sender_type,sender_id,timestamp,correct,correctResponse,deviation,disp_x,disp_y,duration,ended_on,graphFlag,img,item1,item2,item3,item4,item5,item6,item7,max,max_index,response,response_action,size,time_commit,time_end,time_render,time_run,time_show,time_switch
,flow.Sequence,1_53,2021-06-03T01:56:14.809Z,,,15,,,1959.4239999970305,completion,1,graph-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,312502.700000003,312499.799999997,310523.71,310524.200000003,310540.376,312506.964
Stimulus + Response,canvas.Screen,1_54_1,2021-06-03T01:56:17.575Z,true,1,15,41,2,1026.1720000059577,response,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,1,click @1,3,315268.90000000596,315266.40000000596,314223.562,314238.59999999404,314240.228,315273.52
,flow.Sequence,1_54,2021-06-03T01:56:17.576Z,,,15,,,2759.4360000059824,completion,0,number-3-ld-4.png,90,70,80,0,0,0,0,90,1,,,3,315269.200000003,315266.40000000596,312490.298,312502.799999997,312506.964,315273.52
Stimulus + Response,canvas.Screen,1_55_1,2021-06-03T01:56:20.503Z,false,3,15,-39,-72,1203.5820000029635,response,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,1,click @1,3,318196.200000003,318193.700000003,316973.452,316981.90000000596,316990.118,318206.736
,flow.Sequence,1_55,2021-06-03T01:56:20.503Z,,,15,,,2920.1800000029616,completion,0,number-3-ld-1.png,52,43,63,0,0,0,0,63,3,,,3,318196.40000000596,318193.700000003,315256.854,315269.299999997,315273.52,318206.736
Stimulus + Response,canvas.Screen,1_56_1,2021-06-03T01:56:25.055Z,true,6,15,-50,66,2188.5580000029877,response,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,6,click @6,7,322747.799999997,322745.200000003,320539.976,320544.40000000596,320556.642,322763.809
,flow.Sequence,1_56,2021-06-03T01:56:25.055Z,,,15,,,4538.464000003005,completion,0,number-7-ld-1.png,42,38,52,33,26,60,47,60,6,,,7,322748.09999999404,322745.200000003,318190.07,318196.5,318206.736,322763.809
Stimulus + Response,canvas.Screen,1_57_1,2021-06-03T01:56:28.126Z,true,3,5,-57,-13,1502.9530000030063,response,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,3,click @3,5,325819.200000003,325816.700000003,324297.081,324299.5,324313.747,325830.353
,flow.Sequence,1_57,2021-06-03T01:56:28.126Z,,,5,,,3052.891000002972,completion,0,number-5-sd-2.png,24,26,31,21,28,0,0,31,3,,,5,325819.5,325816.700000003,322747.143,322748.200000003,322763.809,325830.353
Stimulus + Response,canvas.Screen,1_58_1,2021-06-03T01:56:31.294Z,true,4,15,39,95,1304.7210000000196,response,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,4,click @4,5,328986.700000003,328985,327663.613,327677.09999999404,327680.279,328996.893
,flow.Sequence,1_58,2021-06-03T01:56:31.294Z,,,15,,,3154.646999999997,completion,0,number-5-ld-3.png,37,28,43,58,50,0,0,58,4,,,5,328986.799999997,328985,325813.687,325819.700000003,325830.353,328996.893
Stimulus + Response,canvas.Screen,1_59_1,2021-06-03T01:56:34.423Z,false,5,5,-16,36,1666.664999999979,response,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,3,click @3,5,332116.09999999404,332113.5,330430.169,330435.40000000596,330446.835,332134.286
,flow.Sequence,1_59,2021-06-03T01:56:34.423Z,,,5,,,3116.607000000018,completion,0,number-5-sd-3.png,81,77,84,79,86,0,0,86,5,,,5,332116.40000000596,332113.5,328980.227,328986.90000000596,328996.893,332134.286
繰り返し（実験パラメータ）,flow.Loop,1,2021-06-03T01:56:34.424Z,,,,,,180540.888,completion,,,,,,,,,,,,,,,332116.5,332113.5,151555.946,151562.79999999702,151572.612,332134.286
